file_path,artist,title,stream_count,source_url,archive_item,license_url
music/low_stream/Shambles Constant - FCC025 Lassiter's Caller Analysis.mp3,Shambles Constant,FCC025 Lassiter's Caller Analysis,894,https://archive.org/download/fallingcowcompendium/FCC025%20Lassiter%27s%20Caller%20Analysis.mp3,https://archive.org/details/fallingcowcompendium,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music/low_stream/sideation - taediumvitae004_09.mp3,sideation,taediumvitae004_09,905,https://archive.org/download/taediumvitae004/taediumvitae004_09.mp3,https://archive.org/details/taediumvitae004,http://creativecommons.org/licenses/by/3.0/
music/low_stream/Ultramerda - 03 - L'eterna giovinezza.mp3,Ultramerda,03 - L'eterna giovinezza,861,https://archive.org/download/NXL138/03%20-%20L%27eterna%20giovinezza.mp3,https://archive.org/details/NXL138,https://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Kyland Holmes - Seattle_Session_2010_Track_22.mp3,Kyland Holmes,Seattle_Session_2010_Track_22,851,https://archive.org/download/Kyland_Holmes_Seattle_Session/Seattle_Session_2010_Track_22.mp3,https://archive.org/details/Kyland_Holmes_Seattle_Session,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/George L Smyth - The Whirling Way.mp3,George L Smyth,The Whirling Way,952,https://archive.org/download/the-whirling-way/The%20Whirling%20Way.mp3,https://archive.org/details/the-whirling-way,https://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/Third I - ThirdI01III.mp3,Third I,ThirdI01III,793,https://archive.org/download/DADA113/ThirdI01III.mp3,https://archive.org/details/DADA113,http://creativecommons.org/licenses/by-nc/3.0/nl/
music/low_stream/Dead Bees records - 19-theKoolaidElectricCompany-Traumalo_vbr.mp3,Dead Bees records,19-theKoolaidElectricCompany-Traumalo_vbr,990,https://archive.org/download/DeadBeesRecordsLabelSampler8-2009/19-theKoolaidElectricCompany-Traumalo_vbr.mp3,https://archive.org/details/DeadBeesRecordsLabelSampler8-2009,http://creativecommons.org/licenses/by-nc-nd/2.0/fr/
music/low_stream/Flydende IndsprÃ¸jtning - 08.Fortvivlelse.mp3,Flydende IndsprÃ¸jtning,08.Fortvivlelse,771,https://archive.org/download/mi197FlydendeIndsprjtning-Fri/08.Fortvivlelse.mp3,https://archive.org/details/mi197FlydendeIndsprjtning-Fri,
music/low_stream/Djet - 01_R1.mp3,Djet,01_R1,979,https://archive.org/download/amp032/01_R1.mp3,https://archive.org/details/amp032,http://creativecommons.org/licenses/by-nc-nd/2.5/mx/
music/low_stream/dorothy's magic bag - kahvi121f_dmb-the_water_lilly_people_pumpkin_iron_remix_64kb.mp3,dorothy's magic bag,kahvi121f_dmb-the_water_lilly_people_pumpkin_iron_remix_64kb,977,https://archive.org/download/kahvi121/kahvi121f_dmb-the_water_lilly_people_pumpkin_iron_remix_64kb.mp3,https://archive.org/details/kahvi121,
music/low_stream/The Peach Tree - 08-AllThisIsRealIHopedementio13sParanoidNormalMix.mp3,The Peach Tree,08-AllThisIsRealIHopedementio13sParanoidNormalMix,881,https://archive.org/download/WeAreGodAndComputersAreOurChildren/08-AllThisIsRealIHopedementio13sParanoidNormalMix.mp3,https://archive.org/details/WeAreGodAndComputersAreOurChildren,http://creativecommons.org/licenses/by-nc-sa/2.5/au/
music/low_stream/Erin Ryan - 06 Jupiter Rising.mp3,Erin Ryan,06 Jupiter Rising,934,https://archive.org/download/TheErinRyanCollectionVolume2BSides/06%20Jupiter%20Rising.mp3,https://archive.org/details/TheErinRyanCollectionVolume2BSides,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Unknown - 10. Emil Sagitov - Couple.mp3,Unknown,10. Emil Sagitov - Couple,874,https://archive.org/download/VAEEnergy13/10.%20Emil%20Sagitov%20-%20Couple.mp3,https://archive.org/details/VAEEnergy13,
"music/low_stream/Endometrium Cuntplow, Dental Work, Popsicle Dice Love, RedSK - 30DentalWork-SuperMarioPsilocybinMushrooms.mp3","Endometrium Cuntplow, Dental Work, Popsicle Dice Love, RedSK",30DentalWork-SuperMarioPsilocybinMushrooms,966,https://archive.org/download/tfr023EndometriumCuntplowDentalWorkPopsicleDiceLoveRedsk-4way/30DentalWork-SuperMarioPsilocybinMushrooms.mp3,https://archive.org/details/tfr023EndometriumCuntplowDentalWorkPopsicleDiceLoveRedsk-4way,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/ForstWölfin - Forstwlfin-BeyondTimeAndSpace-07Countdown000-01.mp3,ForstWölfin,Forstwlfin-BeyondTimeAndSpace-07Countdown000-01,787,https://archive.org/download/gv379/Forstwlfin-BeyondTimeAndSpace-07Countdown000-01.mp3,https://archive.org/details/gv379,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Struggleburger - SM07_64kb.mp3,Struggleburger,SM07_64kb,854,https://archive.org/download/SurrogateMother/SM07_64kb.mp3,https://archive.org/details/SurrogateMother,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Brideburger-Matt Catling - 4Closed.mp3,Brideburger/Matt Catling,4Closed,772,https://archive.org/download/Brideburger-Aeamni004/4Closed.mp3,https://archive.org/details/Brideburger-Aeamni004,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/BLUnderwood - 01_Captain_64kb.mp3,BLUnderwood,01_Captain_64kb,892,https://archive.org/download/BLUnderwood_Cornucopia/01_Captain_64kb.mp3,https://archive.org/details/BLUnderwood_Cornucopia,
music/low_stream/Baden Dangit - 01-Untitled-#1.mp3,Baden Dangit,01-Untitled-#1,945,https://archive.org/download/0kbps042/01-Untitled-%231.mp3,https://archive.org/details/0kbps042,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Limbo's Luna Park - 14_La_Verite_Sur_Le_Sexe_Des_Anges.mp3,Limbo's Luna Park,14_La_Verite_Sur_Le_Sexe_Des_Anges,859,https://archive.org/download/eg0_008/14_La_Verite_Sur_Le_Sexe_Des_Anges.mp3,https://archive.org/details/eg0_008,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
music/low_stream/Edwin Perry Manchester - 01ToCutOffasaLimb.mp3,Edwin Perry Manchester,01ToCutOffasaLimb,942,https://archive.org/download/LLR002/01ToCutOffasaLimb.mp3,https://archive.org/details/LLR002,http://creativecommons.org/licenses/by-nc/2.5/
music/low_stream/IRISH-METAL ARCHIVE - Flatline.mp3,IRISH-METAL ARCHIVE,Flatline,821,https://archive.org/download/Entitydemo2005/Flatline.mp3,https://archive.org/details/Entitydemo2005,http://creativecommons.org/licenses/by-nc-nd/3.0/ie/
music/low_stream/System 09 - 03GetYourBooksBeforeLunch.mp3,System 09,03GetYourBooksBeforeLunch,788,https://archive.org/download/VNN-025/03GetYourBooksBeforeLunch.mp3,https://archive.org/details/VNN-025,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Paul Robeson and Treorchy Male Voice Choir - RaretunesRobesonWelshMiners.mp3,Paul Robeson and Treorchy Male Voice Choir,RaretunesRobesonWelshMiners,975,https://archive.org/download/raretunes-robeson-welsh-miners/RaretunesRobesonWelshMiners.mp3,https://archive.org/details/raretunes-robeson-welsh-miners,https://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Lords of Wet Cracks - 04. Succ Your Mouth.mp3,Lords of Wet Cracks,04. Succ Your Mouth,809,https://archive.org/download/IBR_506/04.%20Succ%20Your%20Mouth.mp3,https://archive.org/details/IBR_506,
music/low_stream/Yoshiwaku - 06.Angst_Yoshiwaku_Unsound_Territory.mp3,Yoshiwaku,06.Angst_Yoshiwaku_Unsound_Territory,795,https://archive.org/download/Unsound_Territory_Yoshiwaku/06.Angst_Yoshiwaku_Unsound_Territory.mp3,https://archive.org/details/Unsound_Territory_Yoshiwaku,https://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/Abishai - 13 Chelsea (Demo).mp3,Abishai,13 Chelsea (Demo),941,https://archive.org/download/Abishai-VariousExtras2017/13%20Chelsea%20%28Demo%29.mp3,https://archive.org/details/Abishai-VariousExtras2017,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Start! Start! - SceneItAllBefore.mp3,Start! Start!,SceneItAllBefore,818,https://archive.org/download/LESS01LESS06/SceneItAllBefore.mp3,https://archive.org/details/LESS01LESS06,
music/low_stream/Animula Vagula - 11Item.mp3,Animula Vagula,11Item,792,https://archive.org/download/AnimulaVagula-radiowaves/11Item.mp3,https://archive.org/details/AnimulaVagula-radiowaves,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Paul Minesweeper - 04PaulMinesweeper-TearsOfAGlacier.mp3,Paul Minesweeper,04PaulMinesweeper-TearsOfAGlacier,828,https://archive.org/download/gv403/04PaulMinesweeper-TearsOfAGlacier.mp3,https://archive.org/details/gv403,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/the human grizzly - 04_my_own_mistakes.mp3,the human grizzly,04_my_own_mistakes,970,https://archive.org/download/diss018/04_my_own_mistakes.mp3,https://archive.org/details/diss018,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/F. Peacock - 08MelodyForABadguy.mp3,F. Peacock,08MelodyForABadguy,828,https://archive.org/download/CTR009/08MelodyForABadguy.mp3,https://archive.org/details/CTR009,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Maitreya - Maitreya_64kb_mp3.mp3,Maitreya,Maitreya_64kb_mp3,944,https://archive.org/download/Maitreya/Maitreya_64kb_mp3.zip,https://archive.org/details/Maitreya,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/
music/low_stream/Tribe Of Astronauts - Missive_2.mp3,Tribe Of Astronauts,Missive_2,898,https://archive.org/download/Missive_2/Missive_2.mp3,https://archive.org/details/Missive_2,http://creativecommons.org/publicdomain/mark/1.0/
music/low_stream/Captains of Industry - CofI_CaptainElectronic_08WeKnewSomething.mp3,Captains of Industry,CofI_CaptainElectronic_08WeKnewSomething,875,https://archive.org/download/CaptainElectronic/CofI_CaptainElectronic_08WeKnewSomething.mp3,https://archive.org/details/CaptainElectronic,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Das Hertz - pzm38_160kb.mp3,Das Hertz,pzm38_160kb,767,https://archive.org/download/Pzm38/pzm38_160kb.mp3,https://archive.org/details/Pzm38,http://creativecommons.org/licenses/by-nc-sa/3.0/de/
music/low_stream/Alg-a Netlabel - 03-Fragments.mp3,Alg-a Netlabel,03-Fragments,828,https://archive.org/download/alg061/03-Fragments.mp3,https://archive.org/details/alg061,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/ronald vonk - ms010n_2_roonan-mice_in_your_cabinet_vbr.mp3,ronald vonk,ms010n_2_roonan-mice_in_your_cabinet_vbr,991,https://archive.org/download/roonan-realtime_sessions_2005-09-01.ms010n/ms010n_2_roonan-mice_in_your_cabinet_vbr.mp3,https://archive.org/details/roonan-realtime_sessions_2005-09-01.ms010n,http://creativecommons.org/licenses/by-nc-nd/2.5/
music/low_stream/BIOCIDIO - 04-PlataOPlomo.mp3,BIOCIDIO,04-PlataOPlomo,809,https://archive.org/download/TFR1019-BIOCIDIO-BrutalMotavation/04-PlataOPlomo.mp3,https://archive.org/details/TFR1019-BIOCIDIO-BrutalMotavation,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Struggleburger - AC04_64kb.mp3,Struggleburger,AC04_64kb,955,https://archive.org/download/TheCompletelyAcousticEP/AC04_64kb.mp3,https://archive.org/details/TheCompletelyAcousticEP,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Jab Lemur - 06YUPISGRUPIES.mp3,Jab Lemur,06YUPISGRUPIES,768,https://archive.org/download/Truco005JabLemur-Near/06YUPISGRUPIES.mp3,https://archive.org/details/Truco005JabLemur-Near,http://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/netwaves - 03WeLove.mp3,netwaves,03WeLove...,869,https://archive.org/download/nws077/03WeLove....mp3,https://archive.org/details/nws077,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Lucas Darklord - 2019_08_16_00_24_33-32.551bpmStereoRough.mp3,Lucas Darklord,2019_08_16_00_24_33-32.551bpmStereoRough,854,https://archive.org/download/2019_08_16/2019_08_16_00_24_33-32.551bpmStereoRough.mp3,https://archive.org/details/2019_08_16,https://creativecommons.org/licenses/by-sa/4.0/
music/low_stream/Mumford Babbs Creative Music Squad - pureftpd.4504a88b.7d_64kb.mp3,Mumford Babbs Creative Music Squad,pureftpd.4504a88b.7d_64kb,970,https://archive.org/download/BRNET006/pureftpd.4504a88b.7d_64kb.mp3,https://archive.org/details/BRNET006,http://creativecommons.org/licenses/by-nc-nd/2.5/
music/low_stream/Kakofonous A. Dischord - Kakofonous A. Dischord - Typographical Errors - 16 Explore.mp3,Kakofonous A. Dischord,Kakofonous A. Dischord - Typographical Errors - 16 Explore,805,https://archive.org/download/kakofonousa.dischordtypographicalerrors/Kakofonous%20A.%20Dischord%20-%20Typographical%20Errors%20-%2016%20Explore.mp3,https://archive.org/details/kakofonousa.dischordtypographicalerrors,https://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/ENE - 03-ene-d_form.mp3,ENE,03-ene-d_form,989,https://archive.org/download/lf080mp3/03-ene-d_form.mp3,https://archive.org/details/lf080mp3,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Shit Devourer - 06HowToGetFreeCigarettes.mp3,Shit Devourer,06HowToGetFreeCigarettes,853,https://archive.org/download/kof099ShitDevourer-PopSensation/06HowToGetFreeCigarettes.mp3,https://archive.org/details/kof099ShitDevourer-PopSensation,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/the Beige Channel - 08Hornets1_64kb.mp3,the Beige Channel,08Hornets1_64kb,929,https://archive.org/download/EnjoyVictoriaBayOssicles1UneditedFieldRecordings/08Hornets1_64kb.mp3,https://archive.org/details/EnjoyVictoriaBayOssicles1UneditedFieldRecordings,http://creativecommons.org/licenses/by/3.0/us/
music/low_stream/Evestus - Hyperdriver - dtrash156_01_dramakilljunkie.mp3,Evestus / Hyperdriver,dtrash156_01_dramakilljunkie,833,https://archive.org/download/Dtrash156-EvestusVsHyperdriver-ThisWasDramacore/dtrash156_01_dramakilljunkie.mp3,https://archive.org/details/Dtrash156-EvestusVsHyperdriver-ThisWasDramacore,
music/low_stream/Unknown - Eqq032_01_Oplen_feat_Edvard_Franza_-_3_30.mp3,Unknown,Eqq032_01_Oplen_feat_Edvard_Franza_-_3_30,978,https://archive.org/download/eqq032_oplen_-_besides06-09/Eqq032_01_Oplen_feat_Edvard_Franza_-_3_30.mp3,https://archive.org/details/eqq032_oplen_-_besides06-09,
music/low_stream/Neverberated - ffs107_02_neverberated_elpoepdeffutsym.mp3,Neverberated,ffs107_02_neverberated_elpoepdeffutsym,885,https://archive.org/download/ffs107/ffs107_02_neverberated_elpoepdeffutsym.mp3,https://archive.org/details/ffs107,http://creativecommons.org/licenses/by-nc-nd/2.5/
music/low_stream/Lately Kind of Yeah - Lately Kind of Yeah - Espers - 46 The Deathly Duke.mp3,Lately Kind of Yeah,Lately Kind of Yeah - Espers - 46 The Deathly Duke,773,https://archive.org/download/latelykindofyeah-espers2019/Lately%20Kind%20of%20Yeah%20-%20Espers%20-%2046%20The%20Deathly%20Duke.mp3,https://archive.org/details/latelykindofyeah-espers2019,https://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/kowi - art005_kowi-no_name.mp3,kowi,art005_kowi-no_name,941,https://archive.org/download/art.005_numb/art005_kowi-no_name.mp3,https://archive.org/details/art.005_numb,http://creativecommons.org/licenses/by-nc-sa/2.0/de/
music/low_stream/Atomi​-​chan - 03. I like neko lolis. I'm a pedo- or a zoophile.mp3,Atomi​-​chan,03. I like neko lolis. I'm a pedo- or a zoophile,780,https://archive.org/download/IBR_359/03.%20I%20like%20neko%20lolis.%20I%27m%20a%20pedo-%20or%20a%20zoophile.mp3,https://archive.org/details/IBR_359,
music/low_stream/Dr. NoiseM Tapes - 04. Dr NoiseM - Tisch.mp3,Dr. NoiseM Tapes,04. Dr NoiseM - Tisch,836,https://archive.org/download/dr.-noisem-studio-works-5/04.%20Dr%20NoiseM%20-%20Tisch.mp3,https://archive.org/details/dr.-noisem-studio-works-5,https://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Tim Walters - 03_under_64kb.mp3,Tim Walters,03_under_64kb,852,https://archive.org/download/JNN03-TimWalters-Thedrywell/03_under_64kb.mp3,https://archive.org/details/JNN03-TimWalters-Thedrywell,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music/low_stream/Dweller - 02 - Subspecies.mp3,Dweller,02 - Subspecies,818,https://archive.org/download/Dweller_TGOED_Demo1994/02%20-%20Subspecies.mp3,https://archive.org/details/Dweller_TGOED_Demo1994,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/twoleggedzoo - Zimmer132.1_Twoleggedzoo_-_synapse_bath.mp3,twoleggedzoo,Zimmer132.1_Twoleggedzoo_-_synapse_bath,941,https://archive.org/download/ZIMMER132/Zimmer132.1_Twoleggedzoo_-_synapse_bath.mp3,https://archive.org/details/ZIMMER132,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Marcus Burkhard - 18_vbr.mp3,Marcus Burkhard,18_vbr,926,https://archive.org/download/Music_to_Birth/18_vbr.mp3,https://archive.org/details/Music_to_Birth,
music/low_stream/pH3 - 07_pH3_Sunrise_The_Seering_Paradox_Of_Eternity.mp3,pH3,07_pH3_Sunrise_The_Seering_Paradox_Of_Eternity,958,https://archive.org/download/pH3_Viscous/07_pH3_Sunrise_The_Seering_Paradox_Of_Eternity.mp3,https://archive.org/details/pH3_Viscous,
music/low_stream/I Killed Techno! - Earth Dies Screaming - 02-I-Killed-Techno-Return-Of-The-Space-Dinosaurs.mp3,I Killed Techno! / Earth Dies Screaming,02-I-Killed-Techno-Return-Of-The-Space-Dinosaurs,804,https://archive.org/download/PHAQVA06/02-I-Killed-Techno-Return-Of-The-Space-Dinosaurs.mp3,https://archive.org/details/PHAQVA06,http://creativecommons.org/licenses/publicdomain/
music/low_stream/Schizoidal - SCHIZOIDAL-Jam_sessions_01.mp3,Schizoidal,SCHIZOIDAL-Jam_sessions_01,937,https://archive.org/download/snr23/SCHIZOIDAL-Jam_sessions_01.mp3,https://archive.org/details/snr23,http://creativecommons.org/licenses/by-nc-sa/2.0/
music/low_stream/Morbidium - 2.Fraility_In_Human_Endurance_64kb.mp3,Morbidium,2.Fraility_In_Human_Endurance_64kb,783,https://archive.org/download/BPMF04.Morbidium.fraility_in_human_endurance_2006/2.Fraility_In_Human_Endurance_64kb.mp3,https://archive.org/details/BPMF04.Morbidium.fraility_in_human_endurance_2006,http://creativecommons.org/licenses/by-nc-sa/2.5/
music/low_stream/FamiCorp Virtual Enterprises - FamiCorp Virtual Enterprises - Hoe™ - 19 SuperMall.mp3,FamiCorp Virtual Enterprises,FamiCorp Virtual Enterprises - Hoe™ - 19 SuperMall,797,https://archive.org/download/FamiCorpVirtualEnterprises-HoeTM/FamiCorp%20Virtual%20Enterprises%20-%20Hoe%E2%84%A2%20-%2019%20SuperMall.mp3,https://archive.org/details/FamiCorpVirtualEnterprises-HoeTM,
music/low_stream/the Beige Channel - 04YouPhthalate.mp3,the Beige Channel,04YouPhthalate,822,https://archive.org/download/WhyNotTakeADaydreamAndWearIt/04YouPhthalate.mp3,https://archive.org/details/WhyNotTakeADaydreamAndWearIt,http://creativecommons.org/licenses/by/3.0/us/
music/low_stream/Spettro Records - 86-15 15.mp3,Spettro Records,86-15 15,825,https://archive.org/download/SR86-SpettroRecordsCompilationVolume4-Death/86-15%2015.mp3,https://archive.org/details/SR86-SpettroRecordsCompilationVolume4-Death,http://creativecommons.org/licenses/by-nd/3.0/
music/low_stream/Macramota+la ola que queria ser chau+Aceituna+Tengo un grupo musical - 04autobombo.mp3,Macramota+la ola que queria ser chau+Aceituna+Tengo un grupo musical,04autobombo,928,https://archive.org/download/fri075/04autobombo.mp3,https://archive.org/details/fri075,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Bokor & Pablo Reche - Sample 10.mp3,Bokor & Pablo Reche,Sample 10,968,https://archive.org/download/dreamlandnet001/Sample%2010.mp3,https://archive.org/details/dreamlandnet001,http://creativecommons.org/licenses/by-sa/1.0/
music/low_stream/The Stutters - Stutters_01.mp3,The Stutters,Stutters_01,768,https://archive.org/download/TheStuttersliveatPurplePop/Stutters_01.mp3,https://archive.org/details/TheStuttersliveatPurplePop,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/VIVA BAZOOKA - 03 Jeudi Gras.mp3,VIVA BAZOOKA,03 Jeudi Gras,865,https://archive.org/download/vivaBazookaAdelantePunk/03%20Jeudi%20Gras.mp3,https://archive.org/details/vivaBazookaAdelantePunk,http://creativecommons.org/licenses/by-nc/3.0/
music/low_stream/₦ihilis₮ - 07. VII.mp3,₦ihilis₮,07. VII,866,https://archive.org/download/MNMN559/07.%20VII.mp3,https://archive.org/details/MNMN559,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Dr. NoiseM Tapes - 11-1. Dr. NoiseM - Einen Ring mit zwei blutroten Steinen (Flexi-Terror Mix).mp3,Dr. NoiseM Tapes,11-1. Dr. NoiseM - Einen Ring mit zwei blutroten Steinen (Flexi-Terror Mix),805,https://archive.org/download/dr-noisem-flexi-terror/11-1.%20Dr.%20NoiseM%20-%20Einen%20Ring%20mit%20zwei%20blutroten%20Steinen%20%28Flexi-Terror%20Mix%29.mp3,https://archive.org/details/dr-noisem-flexi-terror,https://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Deep-X Recordings - deepx281-01_-_BKMZ_-_Spada.mp3,Deep-X Recordings,deepx281-01_-_BKMZ_-_Spada,772,https://archive.org/download/deepx281/deepx281-01_-_BKMZ_-_Spada.mp3,https://archive.org/details/deepx281,http://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/Turb0slut - turb0slut_-_03_i_live_in_a_ghetto_64kb.mp3,Turb0slut,turb0slut_-_03_i_live_in_a_ghetto_64kb,916,https://archive.org/download/GOD98/turb0slut_-_03_i_live_in_a_ghetto_64kb.mp3,https://archive.org/details/GOD98,
music/low_stream/LA_MARAVILLOSA_CABEZA_PARLANTE - 04-LaMaravillosaCabezaParlante-MltiplesFormasDeAmar.mp3,LA_MARAVILLOSA_CABEZA_PARLANTE,04-LaMaravillosaCabezaParlante-MltiplesFormasDeAmar,768,https://archive.org/download/LA_MARAVILLOSA_CABEZA_PARLANTE-MIS_QUERIDOS_TRAJES_SALVAVIDAS/04-LaMaravillosaCabezaParlante-MltiplesFormasDeAmar.mp3,https://archive.org/details/LA_MARAVILLOSA_CABEZA_PARLANTE-MIS_QUERIDOS_TRAJES_SALVAVIDAS,http://creativecommons.org/licenses/by-nc/3.0/
music/low_stream/Struggleburger - GOV03_vbr.mp3,Struggleburger,GOV03_vbr,800,https://archive.org/download/TheGovernment/GOV03_vbr.mp3,https://archive.org/details/TheGovernment,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Modul - pass018a_-_01_modul_-_catch_the_noon.mp3,Modul,pass018a_-_01_modul_-_catch_the_noon,772,https://archive.org/download/f_pass018a/pass018a_-_01_modul_-_catch_the_noon.mp3,https://archive.org/details/f_pass018a,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/GDS207 Class 2 - STE-039.mp3,GDS207 Class 2,STE-039,757,https://archive.org/download/CDGelements047/STE-039.mp3,https://archive.org/details/CDGelements047,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Xenophobe - 006ClassofSecular1990Hymn_64kb.mp3,Xenophobe,006ClassofSecular1990Hymn_64kb,764,https://archive.org/download/TurboDiscoDiaperRashB/006ClassofSecular1990Hymn_64kb.mp3,https://archive.org/details/TurboDiscoDiaperRashB,http://creativecommons.org/licenses/by-sa/3.0/
music/low_stream/Light in Your Life - 10-Light_in_Your_Life-Psych_vbr.mp3,Light in Your Life,10-Light_in_Your_Life-Psych_vbr,964,https://archive.org/download/trastienda062/10-Light_in_Your_Life-Psych_vbr.mp3,https://archive.org/details/trastienda062,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Luca Crivellaro - 04RoundWindow.mp3,Luca Crivellaro,04RoundWindow,870,https://archive.org/download/GIR176/04RoundWindow.mp3,https://archive.org/details/GIR176,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Unknown - Jupitter_Goes_Quattrocento_-_03_-_1000_Movements.mp3,Unknown,Jupitter_Goes_Quattrocento_-_03_-_1000_Movements,798,https://archive.org/download/JupitterGoesQuattrocento-BeloAbismo-perk006/Jupitter_Goes_Quattrocento_-_03_-_1000_Movements.mp3,https://archive.org/details/JupitterGoesQuattrocento-BeloAbismo-perk006,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Andy N - 07sonnet2toni.mp3,Andy N,07sonnet2toni,837,https://archive.org/download/triovspoeticaatfreedupmar08/07sonnet2toni.mp3,https://archive.org/details/triovspoeticaatfreedupmar08,
music/low_stream/James Fahy - 048_seedGreen.mp3,James Fahy,048_seedGreen,769,https://archive.org/download/ps008_ambienteer_compilation4/048_seedGreen.mp3,https://archive.org/details/ps008_ambienteer_compilation4,
music/low_stream/Plagiat - 2021-04-05_Plagiat_J-ai-achet-r-un-Agno-Gastrik-chez-Wish-n-Lidl_PartI.mp3,Plagiat,2021-04-05_Plagiat_J-ai-achet-r-un-Agno-Gastrik-chez-Wish-n-Lidl_PartI,986,https://archive.org/download/Plagiat_J-ai-achete-r-un-Agno-Gastrik-chez-Wish-n-Lidl_Multitrack-and-mastering-session/2021-04-05_Plagiat_J-ai-achet-r-un-Agno-Gastrik-chez-Wish-n-Lidl_PartI.mp3,https://archive.org/details/Plagiat_J-ai-achete-r-un-Agno-Gastrik-chez-Wish-n-Lidl_Multitrack-and-mastering-session,https://creativecommons.org/licenses/by-sa/4.0/
"music/low_stream/Гиф - 073. Я Тебя Раздавлю, Потрох Сучий.mp3",Гиф,"073. Я Тебя Раздавлю, Потрох Сучий",860,https://archive.org/download/IBR_1710/073.%20%D0%AF%20%D0%A2%D0%B5%D0%B1%D1%8F%20%D0%A0%D0%B0%D0%B7%D0%B4%D0%B0%D0%B2%D0%BB%D1%8E%2C%20%D0%9F%D0%BE%D1%82%D1%80%D0%BE%D1%85%20%D0%A1%D1%83%D1%87%D0%B8%D0%B9.mp3,https://archive.org/details/IBR_1710,
music/low_stream/Aortha - 5.mp3,Aortha,5,780,https://archive.org/download/HAZE079/5.mp3,https://archive.org/details/HAZE079,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Weldroid - weldroid-05-csillagok.mp3,Weldroid,weldroid-05-csillagok,915,https://archive.org/download/sfp15/weldroid-05-csillagok.mp3,https://archive.org/details/sfp15,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Ego Revenio - 06 - Línea Editorial.mp3,Ego Revenio,06 - Línea Editorial,800,https://archive.org/download/mthr0022-EgoRevenio-VisIgnota/06%20-%20L%C3%ADnea%20Editorial.mp3,https://archive.org/details/mthr0022-EgoRevenio-VisIgnota,http://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/Plumb & Plumber - alg006_05.mp3,Plumb & Plumber,alg006_05,890,https://archive.org/download/alg006/alg006_05.mp3,https://archive.org/details/alg006,http://creativecommons.org/licenses/by/2.5/
